codigo_estacao;data;hora;temp_inst;temp_max;temp_min;umid_inst;umid_max;umid_min;pto_orvalho_inst;pto_orvalho_max;pto_orvalho_min;pressao;pressao_max;pressao_min;vento_vel;vento_direcao; vento_rajada;radiacao;precipitacao
A101;2020/03/13;0;31.1;31.8;31.1;65;65;59;23.8;23.8;22.9;1001.1;1001.1;1000.2;1.9;86;3.8;0.000;0.0
A101;2020/03/13;1;30.6;31.1;30.6;68;68;65;24.1;24.2;23.7;1002.1;1002.1;1001.1;1.4;85;4.2;0.000;0.0
A101;2020/03/13;2;30.3;30.6;30.1;70;71;68;24.2;24.5;24.0;1003.3;1003.3;1002.1;1.9;90;4.4;0.000;0.0
A101;2020/03/13;3;29.7;30.3;29.7;71;71;69;23.9;24.2;23.8;1003.3;1003.5;1003.3;2.4;85;4.5;0.000;0.0
A101;2020/03/13;4;29.1;29.7;29.1;75;75;71;24.1;24.1;23.9;1003.1;1003.4;1003.1;2.0;85;4.6;0.000;0.0
A101;2020/03/13;5;28.5;29.1;28.5;78;78;75;24.2;24.3;24.1;1002.7;1003.1;1002.7;1.8;71;3.9;0.000;0.0
A101;2020/03/13;6;28.3;28.6;28.2;78;78;78;24.1;24.3;24.1;1002.4;1002.7;1002.4;1.2;85;3.3;0.000;0.0
A101;2020/03/13;7;28.0;28.3;28.0;79;79;77;24.1;24.1;23.9;1002.3;1002.5;1002.3;1.3;79;2.9;0.000;0.0
A101;2020/03/13;8;27.7;28.1;27.7;84;84;79;24.8;24.9;24.1;1002.5;1002.6;1002.3;1.1;106;3.1;0.000;0.0
A101;2020/03/13;9;27.5;27.8;27.5;85;85;83;24.7;24.8;24.7;1003.0;1003.0;1002.5;1.3;135;4.4;0.000;0.0
A101;2020/03/13;10;27.3;27.5;27.3;85;85;84;24.5;24.7;24.5;1003.6;1003.6;1003.0;1.8;87;3.9;0.000;0.0
A101;2020/03/13;11;27.8;27.8;27.2;83;85;83;24.7;24.7;24.5;1004.2;1004.2;1003.6;1.7;87;3.9;114.5;0.0
A101;2020/03/13;12;29.7;29.7;27.8;71;83;70;23.9;24.9;23.6;1004.6;1004.6;1004.2;2.2;64;4.7;759.2;0.0
A101;2020/03/13;13;30.3;30.3;29.5;67;71;66;23.6;23.8;23.0;1005.4;1005.4;1004.6;3.5;75;8.5;1540.;0.0
A101;2020/03/13;14;30.9;31.2;29.9;65;67;64;23.6;23.8;23.0;1005.4;1005.5;1005.3;3.1;81;8.8;2489.;0.0
A101;2020/03/13;15;32.5;32.6;30.9;61;66;59;24.0;24.3;23.1;1005.0;1005.4;1005.0;2.5;90;6.3;3290.;0.0
A101;2020/03/13;16;32.9;33.5;31.8;55;62;55;22.7;24.5;22.7;1004.4;1005.0;1004.4;2.7;81;6.4;3140.;0.0
A101;2020/03/13;17;33.3;33.7;32.4;57;62;55;23.7;24.9;22.8;1002.8;1004.4;1002.8;2.4;105;5.9;2809.;0.0
A101;2020/03/13;18;33.6;34.2;32.8;53;59;52;22.9;24.5;22.5;1001.8;1002.8;1001.7;3.2;114;6.5;2736.;0.0
A101;2020/03/13;19;31.3;33.8;31.2;55;61;54;21.1;23.9;21.1;1000.8;1001.8;1000.6;2.1;37;7.7;907.5;0.0
A101;2020/03/13;20;31.9;31.9;30.6;61;64;55;23.3;23.4;21.2;1000.3;1000.8;1000.1;1.2;19;6.6;925.7;0.0
A101;2020/03/13;21;29.9;31.9;29.9;68;69;58;23.3;23.6;22.4;1000.0;1000.4;1000.0;2.7;57;7.0;645.2;0.0
A101;2020/03/13;22;29.5;29.9;29.4;65;69;65;22.2;23.5;22.2;1000.4;1000.5;999.9;1.3;31;6.4;166.3;0.0
A101;2020/03/13;23;28.8;29.5;28.8;67;68;64;22.1;22.2;21.8;1001.1;1001.1;1000.3;1.7;51;3.9;4.453;0.0
A101;2020/03/14;0;28.3;28.8;28.3;70;70;67;22.2;22.4;22.1;1001.7;1001.7;1001.1;0.6;28;4.9;0.000;0.0
A101;2020/03/14;1;28.1;28.9;28.0;74;74;68;22.9;23.0;22.2;1003.4;1003.4;1001.7;1.4;75;4.3;0.000;0.0
A101;2020/03/14;2;28.1;28.1;27.4;75;78;74;23.3;23.5;23.0;1004.3;1004.3;1003.4;1.1;61;3.1;0.000;0.0
A101;2020/03/14;3;28.1;28.4;27.9;74;75;72;23.0;23.3;22.9;1004.5;1004.7;1004.2;1.0;66;2.6;0.000;0.0
A101;2020/03/14;4;28.3;28.4;27.9;72;75;72;22.9;23.2;22.8;1003.9;1004.5;1003.9;1.7;77;2.8;0.000;0.0
A101;2020/03/14;5;28.2;28.4;28.2;74;74;72;23.0;23.1;22.8;1003.0;1003.9;1003.0;1.3;79;2.7;0.000;0.0
A101;2020/03/14;6;28.2;28.2;28.0;76;76;74;23.6;23.6;23.0;1002.5;1003.0;1002.5;1.5;77;2.7;0.000;0.0
A101;2020/03/14;7;28.1;28.3;28.0;80;80;76;24.3;24.3;23.5;1002.3;1002.5;1002.3;1.1;131;2.7;0.000;0.0
A101;2020/03/14;8;28.0;28.2;28.0;79;83;79;24.1;24.8;24.1;1002.4;1002.4;1002.3;1.0;166;3.2;0.000;0.0
A101;2020/03/14;9;27.1;28.0;27.1;86;87;79;24.5;25.0;24.1;1002.5;1002.5;1002.3;1.8;197;4.1;0.000;0.0
A101;2020/03/14;10;26.9;27.1;26.8;88;88;86;24.8;24.8;24.5;1002.7;1002.7;1002.5;1.8;193;4.3;0.000;0.0
A101;2020/03/14;11;26.8;26.9;26.7;86;88;86;24.3;24.8;24.2;1003.5;1003.6;1002.7;1.7;215;5.3;87.37;0.0
A101;2020/03/14;12;24.5;26.9;24.5;93;93;85;23.2;24.4;23.1;1006.3;1006.3;1003.5;1.6;28;6.5;172.1;17.8
A101;2020/03/14;13;23.8;24.5;23.7;94;94;93;22.8;23.3;22.6;1007.4;1007.6;1006.3;1.0;113;6.5;48.39;32.6
A101;2020/03/14;14;24.4;24.4;23.8;94;94;94;23.4;23.4;22.8;1007.6;1007.6;1007.2;1.2;64;2.4;31.38;3.0
A101;2020/03/14;15;24.6;24.8;24.4;94;94;93;23.5;23.8;23.4;1007.4;1007.6;1007.4;1.6;309;4.1;82.43;5.2
A101;2020/03/14;16;23.6;24.6;23.6;93;94;92;22.3;23.5;22.3;1007.3;1007.4;1007.1;1.7;320;6.7;201.3;2.8
A101;2020/03/14;17;24.2;24.4;23.6;92;93;92;22.9;23.2;22.4;1006.2;1007.3;1006.2;1.5;295;5.2;526.4;2.0
A101;2020/03/14;18;24.4;24.8;24.2;92;93;90;22.9;23.5;22.8;1005.7;1006.2;1005.7;1.6;255;3.8;438.8;0.4
A101;2020/03/14;19;24.4;24.6;24.3;93;93;92;23.2;23.3;22.9;1005.4;1005.7;1005.4;3.6;248;7.0;208.4;3.4
A101;2020/03/14;20;24.4;24.4;24.2;92;93;92;23.1;23.2;22.9;1005.4;1005.5;1005.4;2.3;237;7.2;179.3;2.2
A101;2020/03/14;21;24.3;24.5;24.3;91;93;90;22.7;23.2;22.6;1005.6;1005.7;1005.4;1.7;214;6.4;179.4;0.4
A101;2020/03/14;22;24.3;24.3;24.2;90;91;90;22.6;22.8;22.6;1006.1;1006.1;1005.6;1.4;188;5.0;67.13;0.2
A101;2020/03/14;23;24.2;24.3;24.1;92;92;90;22.7;22.8;22.6;1005.8;1006.1;1005.8;1.0;212;3.7;1.235;0.0
A101;2020/03/15;0;24.1;24.2;24.0;91;92;91;22.5;22.8;22.5;1004.9;1005.8;1004.9;1.4;106;3.9;0.000;0.0
A101;2020/03/15;1;24.1;24.2;23.9;91;92;91;22.6;22.7;22.5;1005.2;1005.2;1004.8;1.7;79;3.5;0.000;0.2
A101;2020/03/15;2;23.5;24.1;23.5;93;93;91;22.3;22.6;22.1;1005.0;1005.2;1005.0;0.5;27;3.6;0.014;0.0
A101;2020/03/15;3;23.9;23.9;23.5;93;93;92;22.6;22.6;22.3;1004.0;1005.0;1003.9;1.4;58;3.2;0.000;0.0
A101;2020/03/15;4;23.7;24.0;23.7;92;93;91;22.3;22.6;22.3;1004.1;1004.2;1004.0;1.9;44;4.8;0.000;0.0
A101;2020/03/15;5;23.7;23.8;23.7;91;92;91;22.2;22.3;22.2;1003.3;1004.1;1003.3;1.3;49;3.9;0.009;0.0
A101;2020/03/15;6;24.0;24.0;23.7;91;91;90;22.3;22.3;22.0;1003.4;1003.4;1003.2;1.0;258;3.5;0.005;0.0
A101;2020/03/15;7;23.7;24.0;23.4;93;93;90;22.5;22.5;22.1;1003.7;1003.7;1003.4;1.1;216;2.7;0.000;0.0
A101;2020/03/15;8;24.5;24.5;23.7;91;93;91;22.9;23.0;22.5;1004.0;1004.0;1003.7;1.2;224;4.1;1.261;0.0
A101;2020/03/15;9;24.4;24.6;24.3;92;92;91;23.0;23.0;22.9;1004.8;1004.8;1004.0;0.9;209;3.0;0.542;0.0
A101;2020/03/15;10;24.5;24.6;24.3;91;92;91;23.0;23.1;22.9;1005.8;1005.8;1004.8;0.8;123;3.6;0.604;0.0
A101;2020/03/15;11;24.2;24.5;24.2;89;91;89;22.3;23.0;22.3;1007.2;1007.2;1005.8;1.5;108;3.2;37.36;0.0
A101;2020/03/15;12;24.7;24.7;24.2;86;89;86;22.1;22.4;22.0;1007.9;1007.9;1007.2;1.4;103;4.2;279.3;0.0
A101;2020/03/15;13;26.0;26.0;24.6;80;87;80;22.3;22.4;21.9;1008.4;1008.4;1007.8;1.7;83;4.2;996.8;0.0
A101;2020/03/15;14;27.1;27.5;26.1;75;81;73;22.3;23.0;22.0;1008.6;1008.7;1008.4;1.4;146;4.9;1960.;0.0
A101;2020/03/15;15;27.7;27.9;26.6;74;78;73;22.7;23.1;22.0;1008.3;1008.6;1008.2;1.2;68;3.5;1264.;0.0
A101;2020/03/15;16;29.5;29.5;27.4;69;77;66;23.2;23.4;22.1;1007.4;1008.3;1007.4;1.5;104;3.9;2326.;0.0
A101;2020/03/15;17;29.9;30.9;28.7;66;70;61;22.8;23.9;22.0;1006.1;1007.4;1006.1;0.8;19;3.6;2043.;0.0
A101;2020/03/15;18;29.4;30.4;28.9;68;71;64;22.8;23.4;22.0;1004.6;1006.1;1004.6;1.5;125;3.2;1149.;0.0
A101;2020/03/15;19;30.3;30.3;28.9;66;72;66;23.2;23.8;22.7;1003.2;1004.6;1003.2;0.6;82;4.3;906.7;0.0
A101;2020/03/15;20;31.8;31.8;29.7;62;68;58;23.7;23.8;22.2;1002.1;1003.2;1002.1;0.9;51;3.8;1873.;0.0
A101;2020/03/15;21;29.8;32.1;29.8;66;67;55;22.8;23.3;21.6;1001.7;1002.1;1001.7;1.5;141;4.6;930.4;0.0
A101;2020/03/15;22;29.4;29.9;29.4;69;69;66;23.2;23.3;22.8;1002.4;1002.4;1001.7;2.1;75;4.6;218.5;0.0
A101;2020/03/15;23;28.5;29.4;28.5;73;74;69;23.2;23.3;23.0;1003.0;1003.0;1002.4;1.4;65;4.1;3.833;0.0
A101;2020/03/16;0;28.1;28.5;28.0;77;77;73;23.6;23.7;23.2;1003.7;1003.7;1003.0;1.3;60;2.8;0.000;0.0
A101;2020/03/16;1;27.8;28.2;27.7;79;79;76;23.8;23.8;23.3;1004.2;1004.2;1003.6;1.6;77;3.2;0.000;0.0
A101;2020/03/16;2;27.4;27.8;27.4;84;84;79;24.3;24.5;23.8;1005.0;1005.0;1004.2;2.1;78;4.1;0.000;0.0
A101;2020/03/16;3;26.9;27.4;26.8;82;84;82;23.5;24.3;23.5;1005.4;1005.5;1005.0;2.6;82;5.1;0.000;0.0
A101;2020/03/16;4;26.4;26.9;26.3;83;84;82;23.4;23.5;23.3;1004.9;1005.4;1004.9;1.2;66;5.1;0.000;0.0
A101;2020/03/16;5;26.1;26.4;26.1;85;85;83;23.5;23.5;23.3;1004.1;1004.9;1004.1;1.2;53;2.7;0.000;0.0
A101;2020/03/16;6;26.2;26.3;26.0;85;86;84;23.4;23.5;23.3;1003.6;1004.1;1003.6;1.3;85;2.8;0.000;0.0
A101;2020/03/16;7;26.1;26.2;25.9;87;87;85;23.8;23.8;23.4;1003.5;1003.6;1003.4;1.0;77;2.4;0.000;0.0
A101;2020/03/16;8;25.9;26.3;25.9;86;88;84;23.3;23.9;23.3;1003.9;1004.0;1003.5;1.0;62;2.5;0.000;0.0
A101;2020/03/16;9;25.8;26.0;25.8;86;86;85;23.3;23.4;23.2;1003.7;1003.9;1003.7;1.4;74;2.7;0.000;0.0
A101;2020/03/16;10;25.7;25.8;25.5;89;90;86;23.8;23.8;23.3;1004.1;1004.1;1003.6;0.8;78;2.7;0.021;0.0
A101;2020/03/16;11;26.5;26.5;25.6;89;90;88;24.4;24.4;23.7;1005.1;1005.1;1004.1;0.8;119;2.8;140.5;0.0
A101;2020/03/16;12;27.5;27.7;26.5;82;89;82;24.2;24.8;24.1;1005.7;1005.7;1005.1;2.7;86;5.1;764.1;0.0
A101;2020/03/16;13;29.0;29.1;27.5;75;83;74;24.0;24.6;23.7;1006.7;1006.7;1005.7;2.5;77;6.7;1299.;0.0
A101;2020/03/16;14;30.0;30.5;29.0;68;75;65;23.5;24.4;22.8;1006.8;1006.9;1006.6;2.8;74;7.9;2566.;0.0
A101;2020/03/16;15;30.1;30.8;29.7;66;70;63;23.1;24.2;22.8;1006.0;1006.8;1006.0;2.6;72;6.7;2597.;0.0
A101;2020/03/16;16;31.3;31.7;29.9;63;70;61;23.5;24.6;23.0;1005.0;1006.0;1005.0;2.0;56;7.0;2625.;0.0
A101;2020/03/16;17;32.2;32.9;30.8;58;66;56;22.9;24.6;22.5;1003.7;1005.0;1003.7;2.4;77;5.6;2160.;0.0
A101;2020/03/16;18;32.4;32.8;31.6;57;61;54;22.7;23.5;22.0;1002.7;1003.7;1002.7;2.4;76;5.6;2683.;0.0
A101;2020/03/16;19;31.5;33.2;31.4;51;62;51;20.2;24.3;20.2;1001.6;1002.7;1001.6;2.9;54;6.1;1960.;0.0
A101;2020/03/16;20;32.0;33.0;31.5;56;59;51;22.1;23.0;20.2;1001.1;1001.6;1001.0;2.7;84;6.0;1394.;0.0
A101;2020/03/16;21;30.2;32.2;30.1;64;64;55;22.6;22.8;21.7;1001.3;1001.4;1001.0;1.2;40;6.5;547.2;0.0
A101;2020/03/16;22;29.8;30.2;29.7;68;70;64;23.2;23.6;22.6;1002.2;1002.2;1001.2;1.5;66;3.8;173.3;0.0
A101;2020/03/16;23;28.0;29.8;27.9;74;74;66;22.9;23.4;22.7;1002.6;1002.6;1002.0;0.6;9;4.6;3.148;0.0
A101;2020/03/17;0;27.7;28.1;27.3;78;79;73;23.4;23.5;22.8;1003.6;1003.6;1002.6;0.6;22;1.7;0.000;0.0
A101;2020/03/17;1;27.3;27.9;27.2;80;81;77;23.6;23.6;23.3;1004.8;1004.8;1003.6;0.7;340;1.9;0.000;0.0
A101;2020/03/17;2;26.9;27.3;26.8;85;85;80;24.2;24.2;23.5;1005.9;1005.9;1004.8;0.5;30;2.1;0.000;0.0
A101;2020/03/17;3;27.0;27.2;26.8;82;86;80;23.6;24.2;23.5;1005.7;1006.1;1005.7;0.9;295;3.2;0.000;0.0
A101;2020/03/17;4;26.3;27.2;26.3;85;85;80;23.5;23.6;23.3;1005.0;1005.7;1005.0;0.4;334;2.9;0.000;0.0
A101;2020/03/17;5;26.2;26.3;26.1;85;86;84;23.5;23.5;23.4;1004.6;1005.0;1004.6;0.6;325;2.1;0.000;0.0
A101;2020/03/17;6;25.7;26.2;25.7;88;88;85;23.7;23.7;23.5;1003.7;1004.6;1003.7;0.4;27;1.9;0.000;0.0
A101;2020/03/17;7;25.4;25.8;25.4;91;91;88;23.9;23.9;23.6;1003.0;1003.7;1003.0;0.2;118;0.9;0.000;0.0
A101;2020/03/17;8;26.2;26.2;25.4;90;91;90;24.5;24.5;23.8;1002.7;1003.0;1002.6;0.9;121;1.6;0.000;0.0
A101;2020/03/17;9;26.4;26.4;26.1;88;90;88;24.3;24.5;24.2;1002.6;1002.7;1002.6;1.3;121;2.8;0.000;0.0
A101;2020/03/17;10;26.3;26.5;26.3;90;90;88;24.5;24.5;24.3;1003.7;1003.7;1002.6;0.4;111;2.6;0.000;0.0
A101;2020/03/17;11;26.9;26.9;26.0;89;91;89;24.9;24.9;24.4;1005.1;1005.1;1003.6;0.5;59;1.7;127.3;0.0
A101;2020/03/17;12;28.1;28.2;26.9;80;89;80;24.3;25.1;24.3;1006.0;1006.0;1005.1;1.5;63;3.4;589.4;0.0
A101;2020/03/17;13;28.8;28.9;28.0;71;81;71;23.1;24.4;22.9;1006.4;1006.4;1006.0;2.3;80;5.5;1073.;0.0
A101;2020/03/17;14;28.7;29.1;28.7;71;73;68;22.8;23.6;22.5;1006.9;1006.9;1006.4;2.0;39;5.2;977.9;0.0
A101;2020/03/17;15;29.4;29.6;28.7;69;72;68;23.2;23.8;22.7;1006.3;1006.9;1006.3;2.0;54;5.4;1227.;0.0
A101;2020/03/17;16;30.0;30.3;29.4;68;70;67;23.5;24.0;22.8;1005.4;1006.3;1005.4;2.0;49;5.1;1335.;0.0
A101;2020/03/17;17;30.2;30.4;29.9;67;71;66;23.4;24.2;23.0;1003.6;1005.4;1003.6;2.2;63;4.9;1290.;0.0
A101;2020/03/17;18;30.6;30.6;29.8;64;68;62;22.9;23.6;22.4;1002.4;1003.6;1002.3;3.0;80;7.4;1582.;0.0
A101;2020/03/17;19;30.6;30.8;30.4;64;65;61;23.0;23.2;22.2;1001.9;1002.4;1001.9;2.3;45;7.5;1267.;0.0
A101;2020/03/17;20;30.1;30.6;30.0;62;65;61;22.0;23.0;21.8;1001.7;1002.0;1001.5;1.9;49;6.1;859.4;0.0
A101;2020/03/17;21;29.7;30.1;29.6;65;65;61;22.5;22.5;21.7;1002.3;1002.3;1001.5;1.1;32;6.0;516.5;0.0
A101;2020/03/17;22;29.1;29.7;28.9;69;72;65;22.9;23.3;22.4;1002.4;1002.4;1002.2;1.1;57;3.3;101.9;0.0
A101;2020/03/17;23;28.3;29.1;28.3;77;77;69;23.8;23.8;23.0;1002.2;1002.4;1002.1;0.5;43;2.5;0.249;0.0
A101;2020/03/18;0;28.1;28.5;28.0;79;79;76;24.0;24.3;23.8;1003.2;1003.2;1002.2;0.7;70;1.9;0.000;0.0
A101;2020/03/18;1;27.8;28.6;27.6;81;81;76;24.2;24.2;23.9;1004.3;1004.3;1003.2;0.5;55;2.0;0.000;0.0
A101;2020/03/18;2;27.4;28.1;27.4;84;85;79;24.5;24.6;24.1;1005.5;1005.6;1004.3;0.7;259;1.4;0.000;0.0
A101;2020/03/18;3;28.0;28.2;27.4;84;85;82;25.0;25.1;24.4;1005.6;1005.8;1005.5;1.4;201;3.0;0.023;0.0
A101;2020/03/18;4;27.7;28.0;27.7;86;86;84;25.2;25.2;24.9;1005.4;1005.6;1005.1;1.0;188;2.8;0.000;0.0
A101;2020/03/18;5;27.6;27.7;27.5;87;87;85;25.3;25.3;25.0;1005.1;1005.5;1005.1;0.8;215;2.5;0.000;0.0
A101;2020/03/18;6;27.1;27.6;27.1;89;90;87;25.0;25.3;25.0;1004.3;1005.1;1004.3;1.1;221;2.3;0.000;0.0
A101;2020/03/18;7;26.7;27.1;26.6;89;90;87;24.8;24.9;24.6;1003.7;1004.4;1003.7;0.9;191;2.8;0.000;0.0
A101;2020/03/18;8;26.5;26.7;26.5;88;90;87;24.3;24.8;24.3;1004.1;1004.2;1003.7;1.0;194;2.7;0.000;0.0
A101;2020/03/18;9;26.4;26.5;26.2;88;90;88;24.3;24.6;24.2;1003.8;1004.1;1003.8;0.9;112;2.7;0.000;0.0
A101;2020/03/18;10;25.9;26.5;25.9;90;90;88;24.2;24.3;24.1;1004.6;1004.6;1003.8;0.3;141;2.6;0.000;0.0
A101;2020/03/18;11;26.5;26.6;25.9;88;90;87;24.4;24.5;24.1;1005.4;1005.4;1004.6;1.0;147;2.4;93.82;0.0
A101;2020/03/18;12;27.6;27.6;26.5;85;89;85;24.9;25.0;24.4;1006.7;1006.7;1005.4;0.7;203;3.7;464.6;0.0
A101;2020/03/18;13;28.2;28.5;27.6;78;86;78;24.0;25.3;24.0;1007.1;1007.2;1006.7;1.6;121;3.6;1174.;0.0
A101;2020/03/18;14;30.1;30.3;28.2;66;79;66;23.2;24.5;23.2;1007.4;1007.4;1007.0;2.3;86;4.5;2638.;0.0
A101;2020/03/18;15;30.8;30.9;29.7;63;71;63;22.8;24.2;22.8;1007.0;1007.4;1007.0;1.9;75;5.0;2074.;0.0
A101;2020/03/18;16;30.6;31.1;30.0;67;69;61;23.8;24.4;22.2;1006.0;1007.0;1006.0;2.7;103;5.9;2502.;0.0
A101;2020/03/18;17;30.9;30.9;30.2;67;70;64;24.1;24.3;23.3;1004.4;1006.0;1004.4;2.2;111;6.3;2348.;0.0
A101;2020/03/18;18;30.3;31.1;30.3;66;69;61;23.3;24.3;22.4;1003.1;1004.4;1003.1;2.1;82;5.9;2170.;0.0
A101;2020/03/18;19;30.5;30.7;30.0;65;68;65;23.2;23.8;22.9;1002.6;1003.1;1002.6;2.4;99;6.0;1438.;0.0
A101;2020/03/18;20;28.4;30.5;27.2;78;85;65;24.3;25.4;23.0;1002.2;1002.6;1001.8;2.6;78;6.6;917.7;0.8
A101;2020/03/18;21;27.9;28.7;27.8;79;80;76;23.9;24.7;23.6;1002.7;1002.7;1002.2;3.0;93;5.7;494.5;0.0
A101;2020/03/18;22;27.1;27.9;27.1;85;85;79;24.3;24.3;23.5;1003.0;1003.1;1002.7;1.5;99;5.4;111.7;0.0
A101;2020/03/18;23;27.1;27.3;27.1;84;85;84;24.1;24.4;24.1;1002.9;1003.2;1002.8;1.6;109;3.2;2.132;0.0
A101;2020/03/19;0;26.9;27.1;26.8;84;85;84;24.0;24.2;24.0;1004.2;1004.2;1002.9;1.6;115;3.8;0.000;0.0
A101;2020/03/19;1;26.7;26.9;26.7;86;86;83;24.1;24.2;23.8;1005.9;1005.9;1004.2;1.5;106;4.4;0.000;0.0
A101;2020/03/19;2;26.4;26.7;26.4;87;87;85;24.0;24.2;23.9;1006.4;1006.5;1005.9;0.3;31;3.0;0.000;0.0
A101;2020/03/19;3;26.8;26.8;26.3;85;87;84;24.2;24.2;23.9;1007.0;1007.0;1006.4;1.0;108;2.8;0.018;0.0
A101;2020/03/19;4;26.4;26.8;26.4;86;87;85;23.9;24.3;23.9;1006.0;1007.1;1006.0;1.2;195;2.6;0.007;0.0
A101;2020/03/19;5;26.4;26.4;26.0;86;88;86;23.9;24.1;23.9;1005.8;1006.1;1005.7;1.2;182;2.5;0.000;0.0
A101;2020/03/19;6;26.2;26.4;26.1;86;87;86;23.7;24.0;23.6;1005.1;1005.8;1005.1;0.8;183;3.3;0.000;0.0
A101;2020/03/19;7;25.8;26.3;25.8;87;87;85;23.4;23.7;23.4;1004.8;1005.2;1004.8;1.1;171;4.0;0.000;0.0
A101;2020/03/19;8;25.9;25.9;25.4;89;90;87;23.9;24.1;23.4;1004.8;1004.8;1004.5;0.9;215;2.5;0.000;0.0
A101;2020/03/19;9;25.5;26.0;25.5;90;90;87;23.7;23.9;23.5;1005.4;1005.4;1004.8;2.1;203;5.4;0.000;0.4
A101;2020/03/19;10;25.0;25.6;25.0;91;91;89;23.4;23.8;23.4;1005.4;1005.4;1005.1;1.8;213;5.5;0.000;0.0
A101;2020/03/19;11;25.3;25.4;25.0;89;92;89;23.5;23.7;23.4;1006.9;1006.9;1005.4;2.0;238;5.3;55.21;0.0
A101;2020/03/19;12;24.9;25.4;24.9;93;93;87;23.6;23.7;22.8;1008.2;1008.2;1006.9;2.5;263;5.5;181.3;1.8
A101;2020/03/19;13;23.4;25.0;23.4;93;93;91;22.2;23.8;22.1;1009.4;1009.4;1008.2;2.0;298;6.6;168.8;1.2
A101;2020/03/19;14;23.2;23.4;23.1;93;94;93;22.1;22.2;21.9;1009.6;1009.6;1009.4;2.2;299;6.8;178.1;4.4
A101;2020/03/19;15;23.3;23.4;23.2;92;93;92;21.9;22.2;21.9;1009.6;1009.9;1009.5;1.8;301;6.6;177.9;0.8
A101;2020/03/19;16;22.5;23.3;22.5;93;94;92;21.4;22.0;21.4;1008.9;1009.6;1008.9;0.6;47;5.4;121.3;6.6
A101;2020/03/19;17;22.7;22.7;22.5;93;94;93;21.6;21.6;21.4;1007.4;1008.9;1007.4;0.5;41;3.0;164.0;5.4
A101;2020/03/19;18;22.8;22.8;22.6;92;93;92;21.5;21.7;21.3;1006.7;1007.4;1006.7;2.2;65;4.9;206.0;2.6
A101;2020/03/19;19;22.6;22.9;22.6;93;93;92;21.4;21.6;21.3;1006.1;1006.8;1006.1;2.3;53;5.8;230.5;1.2
A101;2020/03/19;20;23.0;23.1;22.6;90;93;90;21.2;21.5;21.2;1005.7;1006.1;1005.5;2.1;60;6.6;470.6;0.2
A101;2020/03/19;21;23.1;23.2;23.0;89;90;88;21.2;21.4;21.0;1005.3;1005.7;1005.1;1.1;44;5.7;369.2;0.2
A101;2020/03/19;22;22.7;23.1;22.7;90;91;88;21.0;21.3;21.0;1005.9;1005.9;1005.3;0.7;2;2.8;100.2;0.0
A101;2020/03/19;23;22.8;22.8;22.6;91;92;90;21.2;21.2;21.1;1006.1;1006.1;1005.8;0.6;346;3.0;2.238;0.0
A101;2020/03/20;0;22.5;22.8;22.5;93;93;91;21.3;21.4;21.2;1005.5;1006.1;1005.5;0.6;350;3.1;0.129;0.0
A101;2020/03/20;1;22.7;22.8;22.5;92;93;92;21.3;21.4;21.3;1005.9;1005.9;1005.4;0.7;325;4.1;0.000;0.0
A101;2020/03/20;2;22.9;22.9;22.6;92;93;91;21.5;21.6;21.2;1006.3;1006.3;1005.9;0.7;132;2.1;0.000;0.0
A101;2020/03/20;3;23.0;23.2;22.9;90;92;89;21.2;21.5;21.2;1005.5;1006.3;1005.5;1.5;84;3.0;0.000;0.0
A101;2020/03/20;4;23.4;23.4;22.7;88;92;88;21.3;21.5;21.1;1005.4;1006.1;1005.0;1.6;114;3.3;0.000;0.0
A101;2020/03/20;5;22.8;23.4;22.7;92;92;88;21.4;21.4;21.1;1005.8;1006.0;1005.4;0.5;48;3.3;0.000;0.0
A101;2020/03/20;6;22.6;22.8;22.5;93;93;92;21.3;21.4;21.2;1006.0;1006.1;1005.8;0.8;331;2.5;0.000;0.0
A101;2020/03/20;7;22.6;22.8;22.5;92;93;92;21.2;21.5;21.2;1006.2;1006.3;1006.0;1.0;330;3.1;0.014;0.0
A101;2020/03/20;8;22.5;22.6;22.3;92;92;91;21.1;21.2;20.9;1006.2;1006.3;1006.1;1.1;62;3.1;0.000;0.0
A101;2020/03/20;9;22.6;22.7;22.4;91;92;91;21.0;21.1;21.0;1006.4;1006.5;1006.1;1.2;70;3.2;0.000;0.0
A101;2020/03/20;10;22.4;22.7;22.3;91;91;91;20.8;21.1;20.8;1006.8;1006.8;1006.3;0.9;62;2.5;0.000;0.0
A101;2020/03/20;11;22.9;22.9;22.3;91;92;91;21.3;21.3;20.8;1007.0;1007.0;1006.8;0.7;75;2.0;90.95;0.0
A101;2020/03/20;12;24.3;24.3;22.9;85;91;85;21.6;21.7;21.2;1007.4;1007.4;1006.9;1.8;77;3.9;582.0;0.0
A101;2020/03/20;13;26.7;26.7;24.3;74;86;74;21.8;21.9;20.9;1008.3;1008.3;1007.4;1.0;64;3.9;1318.;0.0
A101;2020/03/20;14;28.1;28.2;26.1;69;75;66;21.9;22.4;20.9;1008.1;1008.3;1008.1;1.2;52;3.7;2055.;0.0
A101;2020/03/20;15;29.1;29.5;27.5;63;71;62;21.2;22.6;20.7;1007.2;1008.1;1007.2;1.7;55;4.7;2305.;0.0
A101;2020/03/20;16;30.8;30.9;29.0;55;67;53;20.8;23.1;20.6;1006.4;1007.2;1006.4;1.6;47;4.9;2574.;0.0
